"pollster_name","candidate","percentage","party","sample_size","state","numeric_grade"
"Redfield & Wilton Strategies","Donald Trump",47,"REP",1115,"Michigan",1.8
"Redfield & Wilton Strategies","Chase Oliver",0,"LIB",1115,"Michigan",1.8
"Redfield & Wilton Strategies","Jill Stein",1,"GRE",1115,"Michigan",1.8
"Redfield & Wilton Strategies","Kamala Harris",46,"DEM",540,"Nevada",1.8
"Redfield & Wilton Strategies","Donald Trump",47,"REP",540,"Nevada",1.8
"Redfield & Wilton Strategies","Chase Oliver",0,"LIB",540,"Nevada",1.8
"Redfield & Wilton Strategies","Jill Stein",0,"GRE",540,"Nevada",1.8
"Redfield & Wilton Strategies","Kamala Harris",47,"DEM",679,"North Carolina",1.8
"Redfield & Wilton Strategies","Donald Trump",48,"REP",679,"North Carolina",1.8
"Redfield & Wilton Strategies","Chase Oliver",0,"LIB",679,"North Carolina",1.8
"Redfield & Wilton Strategies","Jill Stein",1,"GRE",679,"North Carolina",1.8
"Redfield & Wilton Strategies","Kamala Harris",48,"DEM",1586,"Pennsylvania",1.8
"Redfield & Wilton Strategies","Donald Trump",47,"REP",1586,"Pennsylvania",1.8
"Redfield & Wilton Strategies","Chase Oliver",1,"LIB",1586,"Pennsylvania",1.8
"Redfield & Wilton Strategies","Jill Stein",0,"GRE",1586,"Pennsylvania",1.8
"Redfield & Wilton Strategies","Kamala Harris",49,"DEM",557,"Wisconsin",1.8
"Redfield & Wilton Strategies","Donald Trump",47,"REP",557,"Wisconsin",1.8
"Redfield & Wilton Strategies","Chase Oliver",1,"LIB",557,"Wisconsin",1.8
"Redfield & Wilton Strategies","Jill Stein",0,"GRE",557,"Wisconsin",1.8
"Alaska Survey Research","Kamala Harris",43,"DEM",1703,"Alaska",1.9
"Alaska Survey Research","Donald Trump",51,"REP",1703,"Alaska",1.9
"Alaska Survey Research","Robert F. Kennedy",7,"IND",1703,"Alaska",1.9
"Alaska Survey Research","Kamala Harris",45,"DEM",1703,"Alaska",1.9
"Alaska Survey Research","Donald Trump",55,"REP",1703,"Alaska",1.9
"Emerson","Kamala Harris",36.5,"DEM",825,"South Dakota",2.9
"Emerson","Donald Trump",62,"REP",825,"South Dakota",2.9
"OnMessage Inc.","Kamala Harris",47,"DEM",600,"Nevada",1.1
"OnMessage Inc.","Donald Trump",50,"REP",600,"Nevada",1.1
"OnMessage Inc.","Chase Oliver",0,"LIB",600,"Nevada",1.1
"OnMessage Inc.","Kamala Harris",44,"DEM",600,"Ohio",1.1
"OnMessage Inc.","Donald Trump",52,"REP",600,"Ohio",1.1
"OnMessage Inc.","Jill Stein",1,"GRE",600,"Ohio",1.1
"OnMessage Inc.","Chase Oliver",1,"LIB",600,"Ohio",1.1
"OnMessage Inc.","Kamala Harris",47,"DEM",600,"Wisconsin",1.1
"OnMessage Inc.","Donald Trump",48,"REP",600,"Wisconsin",1.1
"OnMessage Inc.","Jill Stein",1,"GRE",600,"Wisconsin",1.1
"OnMessage Inc.","Chase Oliver",0,"LIB",600,"Wisconsin",1.1
"East Carolina University","Kamala Harris",42,"DEM",950,"South Carolina",2.6
"East Carolina University","Donald Trump",55.1,"REP",950,"South Carolina",2.6
"East Carolina University","Chase Oliver",0.5,"LIB",950,"South Carolina",2.6
"Susquehanna","Kamala Harris",46,"DEM",500,"Pennsylvania",2.3
"Susquehanna","Donald Trump",45.8,"REP",500,"Pennsylvania",2.3
"Marist","Kamala Harris",49,"DEM",1356,"Georgia",2.9
"Marist","Donald Trump",48,"REP",1356,"Georgia",2.9
"Marist","Kamala Harris",49,"DEM",1193,"Georgia",2.9
"Marist","Donald Trump",49,"REP",1193,"Georgia",2.9
"Marist","Kamala Harris",48,"DEM",1410,"North Carolina",2.9
"Marist","Donald Trump",49,"REP",1410,"North Carolina",2.9
"Marist","Kamala Harris",48,"DEM",1226,"North Carolina",2.9
"Marist","Donald Trump",50,"REP",1226,"North Carolina",2.9
"Marist","Kamala Harris",49,"DEM",1329,"Arizona",2.9
"Marist","Donald Trump",49,"REP",1329,"Arizona",2.9
"Marist","Kamala Harris",49,"DEM",1193,"Arizona",2.9
"Marist","Donald Trump",50,"REP",1193,"Arizona",2.9
"University of Maryland/Washington Post","Kamala Harris",61,"DEM",1000,"Maryland",2.5
"University of Maryland/Washington Post","Donald Trump",33,"REP",1000,"Maryland",2.5
"Embold Research","Kamala Harris",47.7,"DEM",1734,"Minnesota",1.4
"Embold Research","Donald Trump",45.1,"REP",1734,"Minnesota",1.4
"Rutgers-Eagleton","Kamala Harris",55,"DEM",451,"New Jersey",2.3
"Rutgers-Eagleton","Donald Trump",35,"REP",451,"New Jersey",2.3
"Rutgers-Eagleton","Kamala Harris",51,"DEM",478,"New Jersey",2.3
"Rutgers-Eagleton","Donald Trump",37,"REP",478,"New Jersey",2.3
"Emerson","Kamala Harris",64,"DEM",865,"Maryland",2.9
"Emerson","Donald Trump",34.4,"REP",865,"Maryland",2.9
"Emerson","Kamala Harris",45.9,"DEM",815,"Texas",2.9
"Emerson","Donald Trump",53.1,"REP",815,"Texas",2.9
"Change Research","Kamala Harris",41,"DEM",815,"Nebraska",1.4
"Change Research","Donald Trump",55,"REP",815,"Nebraska",1.4
"Quinnipiac","Kamala Harris",49,"DEM",1136,"Michigan",2.8
"Quinnipiac","Donald Trump",46,"REP",1136,"Michigan",2.8
"Quinnipiac","Jill Stein",1,"GRE",1136,"Michigan",2.8
"Quinnipiac","Chase Oliver",0,"LIB",1136,"Michigan",2.8
"Quinnipiac","Cornel West",1,"IND",1136,"Michigan",2.8
"Quinnipiac","Randall A. Terry",0,"CON",1136,"Michigan",2.8
"Quinnipiac","Kamala Harris",50,"DEM",1136,"Michigan",2.8
"Quinnipiac","Donald Trump",46,"REP",1136,"Michigan",2.8
"Quinnipiac","Kamala Harris",48,"DEM",1108,"Wisconsin",2.8
"Quinnipiac","Donald Trump",48,"REP",1108,"Wisconsin",2.8
"Quinnipiac","Jill Stein",0,"GRE",1108,"Wisconsin",2.8
"Quinnipiac","Chase Oliver",0,"LIB",1108,"Wisconsin",2.8
"Quinnipiac","Cornel West",0,"IND",1108,"Wisconsin",2.8
"Quinnipiac","Randall A. Terry",0,"CON",1108,"Wisconsin",2.8
"Quinnipiac","Claudia De La Cruz",0,"PSL",1108,"Wisconsin",2.8
"Quinnipiac","Kamala Harris",48,"DEM",1108,"Wisconsin",2.8
"Quinnipiac","Donald Trump",48,"REP",1108,"Wisconsin",2.8
"University of Texas at Tyler","Kamala Harris",46,"DEM",956,"Texas",1.8
"University of Texas at Tyler","Donald Trump",51,"REP",956,"Texas",1.8
"University of Texas at Tyler","Jill Stein",1,"GRE",956,"Texas",1.8
"University of Texas at Tyler","Chase Oliver",1,"LIB",956,"Texas",1.8
"InsiderAdvantage","Kamala Harris",47.7,"DEM",800,"Nevada",2
"InsiderAdvantage","Donald Trump",47.9,"REP",800,"Nevada",2
"InsiderAdvantage","Kamala Harris",47,"DEM",800,"Arizona",2
"InsiderAdvantage","Donald Trump",49.5,"REP",800,"Arizona",2
"InsiderAdvantage","Kamala Harris",46.8,"DEM",800,"North Carolina",2
"InsiderAdvantage","Donald Trump",48.7,"REP",800,"North Carolina",2
"HighGround","Kamala Harris",46.2,"DEM",400,"Arizona",1.8
"HighGround","Donald Trump",46.8,"REP",400,"Arizona",1.8
"Trafalgar Group","Kamala Harris",46.6,"DEM",1083,"Wisconsin",0.7
"Trafalgar Group","Donald Trump",46.8,"REP",1083,"Wisconsin",0.7
"Trafalgar Group","Kamala Harris",44.2,"DEM",1090,"Michigan",0.7
"Trafalgar Group","Donald Trump",46,"REP",1090,"Michigan",0.7
"Emerson","Kamala Harris",45.9,"DEM",860,"Florida",2.9
"Emerson","Donald Trump",53.6,"REP",860,"Florida",2.9
"SurveyUSA/High Point University","Kamala Harris",47,"DEM",1164,"North Carolina",2.8
"SurveyUSA/High Point University","Donald Trump",46,"REP",1164,"North Carolina",2.8
"Morning Consult","Kamala Harris",48,"DEM",915,"Arizona",1.9
"Morning Consult","Donald Trump",48,"REP",915,"Arizona",1.9
"Morning Consult","Jill Stein",1,"GRE",915,"Arizona",1.9
"Morning Consult","Chase Oliver",2,"LIB",915,"Arizona",1.9
"Morning Consult","Kamala Harris",49,"DEM",915,"Arizona",1.9
"Morning Consult","Donald Trump",49,"REP",915,"Arizona",1.9
"Morning Consult","Kamala Harris",48,"DEM",861,"Arizona",1.9
"Morning Consult","Donald Trump",48,"REP",861,"Arizona",1.9
"Morning Consult","Jill Stein",1,"GRE",861,"Arizona",1.9
"Morning Consult","Chase Oliver",2,"LIB",861,"Arizona",1.9
"Morning Consult","Kamala Harris",49,"DEM",861,"Arizona",1.9
"Morning Consult","Donald Trump",49,"REP",861,"Arizona",1.9
"Morning Consult","Kamala Harris",48,"DEM",914,"Georgia",1.9
"Morning Consult","Donald Trump",47,"REP",914,"Georgia",1.9
"Morning Consult","Jill Stein",0,"GRE",914,"Georgia",1.9
"Morning Consult","Chase Oliver",2,"LIB",914,"Georgia",1.9
"Morning Consult","Kamala Harris",48,"DEM",914,"Georgia",1.9
"Morning Consult","Donald Trump",49,"REP",914,"Georgia",1.9
"Morning Consult","Kamala Harris",48,"DEM",855,"Georgia",1.9
"Morning Consult","Donald Trump",49,"REP",855,"Georgia",1.9
"Morning Consult","Jill Stein",0,"GRE",855,"Georgia",1.9
"Morning Consult","Chase Oliver",1,"LIB",855,"Georgia",1.9
"Morning Consult","Kamala Harris",48,"DEM",855,"Georgia",1.9
"Morning Consult","Donald Trump",50,"REP",855,"Georgia",1.9
"Morning Consult","Kamala Harris",47,"DEM",756,"Michigan",1.9
"Morning Consult","Donald Trump",45,"REP",756,"Michigan",1.9
"Morning Consult","Jill Stein",1,"GRE",756,"Michigan",1.9
"Morning Consult","Chase Oliver",2,"LIB",756,"Michigan",1.9
"Morning Consult","Kamala Harris",48,"DEM",756,"Michigan",1.9
"Morning Consult","Donald Trump",46,"REP",756,"Michigan",1.9
"Morning Consult","Kamala Harris",49,"DEM",705,"Michigan",1.9
"Morning Consult","Donald Trump",46,"REP",705,"Michigan",1.9
"Morning Consult","Jill Stein",1,"GRE",705,"Michigan",1.9
"Morning Consult","Chase Oliver",2,"LIB",705,"Michigan",1.9
"Morning Consult","Kamala Harris",50,"DEM",705,"Michigan",1.9
"Morning Consult","Donald Trump",46,"REP",705,"Michigan",1.9
"Morning Consult","Kamala Harris",48,"DEM",449,"Nevada",1.9
"Morning Consult","Donald Trump",47,"REP",449,"Nevada",1.9
"Morning Consult","Jill Stein",0,"GRE",449,"Nevada",1.9
"Morning Consult","Chase Oliver",2,"LIB",449,"Nevada",1.9
"Morning Consult","Kamala Harris",49,"DEM",449,"Nevada",1.9
"Morning Consult","Donald Trump",48,"REP",449,"Nevada",1.9
"Morning Consult","Kamala Harris",48,"DEM",420,"Nevada",1.9
"Morning Consult","Donald Trump",48,"REP",420,"Nevada",1.9
"Morning Consult","Jill Stein",0,"GRE",420,"Nevada",1.9
"Morning Consult","Chase Oliver",1,"LIB",420,"Nevada",1.9
"Morning Consult","Kamala Harris",49,"DEM",420,"Nevada",1.9
"Morning Consult","Donald Trump",48,"REP",420,"Nevada",1.9
"Morning Consult","Kamala Harris",46,"DEM",755,"North Carolina",1.9
"Morning Consult","Donald Trump",49,"REP",755,"North Carolina",1.9
"Morning Consult","Jill Stein",1,"GRE",755,"North Carolina",1.9
"Morning Consult","Chase Oliver",3,"LIB",755,"North Carolina",1.9
"Morning Consult","Kamala Harris",47,"DEM",755,"North Carolina",1.9
"Morning Consult","Donald Trump",50,"REP",755,"North Carolina",1.9
"Morning Consult","Kamala Harris",48,"DEM",702,"North Carolina",1.9
"Morning Consult","Donald Trump",49,"REP",702,"North Carolina",1.9
"Morning Consult","Jill Stein",1,"GRE",702,"North Carolina",1.9
"Morning Consult","Chase Oliver",1,"LIB",702,"North Carolina",1.9
"Morning Consult","Kamala Harris",48,"DEM",702,"North Carolina",1.9
"Morning Consult","Donald Trump",50,"REP",702,"North Carolina",1.9
"Morning Consult","Kamala Harris",48,"DEM",866,"Pennsylvania",1.9
"Morning Consult","Donald Trump",48,"REP",866,"Pennsylvania",1.9
"Morning Consult","Jill Stein",0,"GRE",866,"Pennsylvania",1.9
"Morning Consult","Chase Oliver",2,"LIB",866,"Pennsylvania",1.9
"Morning Consult","Kamala Harris",48,"DEM",866,"Pennsylvania",1.9
"Morning Consult","Donald Trump",48,"REP",866,"Pennsylvania",1.9
"Morning Consult","Kamala Harris",50,"DEM",812,"Pennsylvania",1.9
"Morning Consult","Donald Trump",48,"REP",812,"Pennsylvania",1.9
"Morning Consult","Jill Stein",0,"GRE",812,"Pennsylvania",1.9
"Morning Consult","Chase Oliver",1,"LIB",812,"Pennsylvania",1.9
"Morning Consult","Kamala Harris",50,"DEM",812,"Pennsylvania",1.9
"Morning Consult","Donald Trump",48,"REP",812,"Pennsylvania",1.9
"Morning Consult","Kamala Harris",47,"DEM",635,"Wisconsin",1.9
"Morning Consult","Donald Trump",47,"REP",635,"Wisconsin",1.9
"Morning Consult","Jill Stein",1,"GRE",635,"Wisconsin",1.9
"Morning Consult","Chase Oliver",3,"LIB",635,"Wisconsin",1.9
"Morning Consult","Kamala Harris",48,"DEM",635,"Wisconsin",1.9
"Morning Consult","Donald Trump",48,"REP",635,"Wisconsin",1.9
"Morning Consult","Kamala Harris",47,"DEM",624,"Wisconsin",1.9
"Morning Consult","Donald Trump",47,"REP",624,"Wisconsin",1.9
"Morning Consult","Jill Stein",1,"GRE",624,"Wisconsin",1.9
"Morning Consult","Chase Oliver",3,"LIB",624,"Wisconsin",1.9
"Morning Consult","Kamala Harris",48,"DEM",624,"Wisconsin",1.9
"Morning Consult","Donald Trump",48,"REP",624,"Wisconsin",1.9
"Cherry Communications","Kamala Harris",45,"DEM",614,"Florida",1
"Cherry Communications","Donald Trump",51,"REP",614,"Florida",1
"Franklin and Marshall College","Kamala Harris",49,"DEM",794,"Pennsylvania",2.4
"Franklin and Marshall College","Donald Trump",45,"REP",794,"Pennsylvania",2.4
"Franklin and Marshall College","Jill Stein",2,"GRE",794,"Pennsylvania",2.4
"Franklin and Marshall College","Chase Oliver",1,"LIB",794,"Pennsylvania",2.4
"Franklin and Marshall College","Kamala Harris",49,"DEM",583,"Pennsylvania",2.4
"Franklin and Marshall College","Donald Trump",50,"REP",583,"Pennsylvania",2.4
"Franklin and Marshall College","Kamala Harris",48,"DEM",794,"Pennsylvania",2.4
"Franklin and Marshall College","Donald Trump",44,"REP",794,"Pennsylvania",2.4
"Trafalgar Group","Kamala Harris",43.3,"DEM",1084,"Pennsylvania",0.7
"Trafalgar Group","Donald Trump",46.3,"REP",1084,"Pennsylvania",0.7
"HarrisX","Kamala Harris",31,"DEM",813,"Utah",1.5
"HarrisX","Donald Trump",63,"REP",813,"Utah",1.5
"HarrisX","Cornel West",4,"IND",813,"Utah",1.5
"HarrisX","Jill Stein",2,"GRE",813,"Utah",1.5
"Redfield & Wilton Strategies","Kamala Harris",46,"DEM",691,"Arizona",1.8
"Redfield & Wilton Strategies","Donald Trump",49,"REP",691,"Arizona",1.8
"Redfield & Wilton Strategies","Chase Oliver",1,"LIB",691,"Arizona",1.8
"Redfield & Wilton Strategies","Jill Stein",1,"GRE",691,"Arizona",1.8
"Redfield & Wilton Strategies","Kamala Harris",45,"DEM",1275,"Florida",1.8
"Redfield & Wilton Strategies","Donald Trump",49,"REP",1275,"Florida",1.8
"Redfield & Wilton Strategies","Chase Oliver",1,"LIB",1275,"Florida",1.8
"Redfield & Wilton Strategies","Jill Stein",0,"GRE",1275,"Florida",1.8
"Redfield & Wilton Strategies","Kamala Harris",47,"DEM",1008,"Michigan",1.8
"Redfield & Wilton Strategies","Donald Trump",47,"REP",1008,"Michigan",1.8
"Redfield & Wilton Strategies","Chase Oliver",1,"LIB",1008,"Michigan",1.8
"Redfield & Wilton Strategies","Jill Stein",0,"GRE",1008,"Michigan",1.8
"Redfield & Wilton Strategies","Kamala Harris",46,"DEM",529,"Nevada",1.8
"Redfield & Wilton Strategies","Donald Trump",47,"REP",529,"Nevada",1.8
"Redfield & Wilton Strategies","Chase Oliver",1,"LIB",529,"Nevada",1.8
"Redfield & Wilton Strategies","Jill Stein",1,"GRE",529,"Nevada",1.8
"Redfield & Wilton Strategies","Kamala Harris",47,"DEM",622,"Wisconsin",1.8
"Redfield & Wilton Strategies","Donald Trump",46,"REP",622,"Wisconsin",1.8
"Redfield & Wilton Strategies","Chase Oliver",1,"LIB",622,"Wisconsin",1.8
"Redfield & Wilton Strategies","Jill Stein",0,"GRE",622,"Wisconsin",1.8
"Redfield & Wilton Strategies","Kamala Harris",45,"DEM",843,"North Carolina",1.8
"Redfield & Wilton Strategies","Donald Trump",48,"REP",843,"North Carolina",1.8
"Redfield & Wilton Strategies","Chase Oliver",0,"LIB",843,"North Carolina",1.8
"Redfield & Wilton Strategies","Jill Stein",1,"GRE",843,"North Carolina",1.8
"Redfield & Wilton Strategies","Kamala Harris",47,"DEM",1019,"Georgia",1.8
"Redfield & Wilton Strategies","Donald Trump",48,"REP",1019,"Georgia",1.8
"Redfield & Wilton Strategies","Chase Oliver",1,"LIB",1019,"Georgia",1.8
"Redfield & Wilton Strategies","Jill Stein",1,"GRE",1019,"Georgia",1.8
"Redfield & Wilton Strategies","Kamala Harris",48,"DEM",1256,"Pennsylvania",1.8
"Redfield & Wilton Strategies","Donald Trump",48,"REP",1256,"Pennsylvania",1.8
"Redfield & Wilton Strategies","Chase Oliver",1,"LIB",1256,"Pennsylvania",1.8
"Redfield & Wilton Strategies","Jill Stein",0,"GRE",1256,"Pennsylvania",1.8
"WPAi","Kamala Harris",29,"DEM",502,"Oklahoma",1.7
"WPAi","Donald Trump",65,"REP",502,"Oklahoma",1.7
"WPAi","Christopher Garrity",1,"IND",502,"Oklahoma",1.7
"WPAi","Chase Oliver",1,"LIB",502,"Oklahoma",1.7
"Research & Polling","Kamala Harris",50,"DEM",1024,"New Mexico",2.1
"Research & Polling","Donald Trump",41,"REP",1024,"New Mexico",2.1
"Research & Polling","Robert F. Kennedy",3,"IND",1024,"New Mexico",2.1
"U. North Florida","Kamala Harris",43,"DEM",977,"Florida",2.8
"U. North Florida","Donald Trump",53,"REP",977,"Florida",2.8
"PPP","Kamala Harris",55,"DEM",571,"Washington",1.4
"PPP","Donald Trump",40,"REP",571,"Washington",1.4
"PPP","Kamala Harris",53,"DEM",716,"Oregon",1.4
"PPP","Donald Trump",41,"REP",716,"Oregon",1.4
"RMG Research","Kamala Harris",47,"DEM",788,"Florida",2.3
"RMG Research","Donald Trump",52,"REP",788,"Florida",2.3
"Siena","Kamala Harris",54,"DEM",872,"New York",2.7
"Siena","Donald Trump",37,"REP",872,"New York",2.7
"Siena","Jill Stein",1,"GRE",872,"New York",2.7
"Siena","Chase Oliver",1,"LIB",872,"New York",2.7
"Siena","Cornel West",1,"IND",872,"New York",2.7
"Siena","Kamala Harris",58,"DEM",872,"New York",2.7
"Siena","Donald Trump",39,"REP",872,"New York",2.7
"AtlasIntel","Kamala Harris",48.6,"DEM",1440,"Arizona",2.7
"AtlasIntel","Donald Trump",49.2,"REP",1440,"Arizona",2.7
"AtlasIntel","Jill Stein",0.7,"GRE",1440,"Arizona",2.7
"AtlasIntel","Chase Oliver",0.1,"LIB",1440,"Arizona",2.7
"AtlasIntel","Kamala Harris",49.3,"DEM",1440,"Arizona",2.7
"AtlasIntel","Donald Trump",49.2,"REP",1440,"Arizona",2.7
"AtlasIntel","Kamala Harris",48.1,"DEM",1411,"Georgia",2.7
"AtlasIntel","Donald Trump",49.5,"REP",1411,"Georgia",2.7
"AtlasIntel","Chase Oliver",1.3,"LIB",1411,"Georgia",2.7
"AtlasIntel","Cornel West",0.2,"IND",1411,"Georgia",2.7
"AtlasIntel","Jill Stein",0.2,"GRE",1411,"Georgia",2.7
"AtlasIntel","Kamala Harris",48.4,"DEM",1411,"Georgia",2.7
"AtlasIntel","Donald Trump",50.1,"REP",1411,"Georgia",2.7
"AtlasIntel","Kamala Harris",46.8,"DEM",1529,"Michigan",2.7
"AtlasIntel","Donald Trump",49.6,"REP",1529,"Michigan",2.7
"AtlasIntel","Jill Stein",1.1,"GRE",1529,"Michigan",2.7
"AtlasIntel","Robert F. Kennedy",0.7,"IND",1529,"Michigan",2.7
"AtlasIntel","Chase Oliver",0.2,"LIB",1529,"Michigan",2.7
"AtlasIntel","Cornel West",0.1,"IND",1529,"Michigan",2.7
"AtlasIntel","Kamala Harris",47.3,"DEM",1529,"Michigan",2.7
"AtlasIntel","Donald Trump",50.2,"REP",1529,"Michigan",2.7
"AtlasIntel","Kamala Harris",48.1,"DEM",1171,"Nevada",2.7
"AtlasIntel","Donald Trump",48.4,"REP",1171,"Nevada",2.7
"AtlasIntel","Jill Stein",1.7,"GRE",1171,"Nevada",2.7
"AtlasIntel","Chase Oliver",0,"LIB",1171,"Nevada",2.7
"AtlasIntel","Kamala Harris",48.4,"DEM",1171,"Nevada",2.7
"AtlasIntel","Donald Trump",48.3,"REP",1171,"Nevada",2.7
"AtlasIntel","Kamala Harris",49.5,"DEM",1674,"North Carolina",2.7
"AtlasIntel","Donald Trump",48.8,"REP",1674,"North Carolina",2.7
"AtlasIntel","Jill Stein",1.1,"GRE",1674,"North Carolina",2.7
"AtlasIntel","Chase Oliver",0.1,"LIB",1674,"North Carolina",2.7
"AtlasIntel","Cornel West",0.1,"IND",1674,"North Carolina",2.7
"AtlasIntel","Kamala Harris",50.5,"DEM",1674,"North Carolina",2.7
"AtlasIntel","Donald Trump",48.8,"REP",1674,"North Carolina",2.7
"AtlasIntel","Kamala Harris",46.5,"DEM",2048,"Pennsylvania",2.7
"AtlasIntel","Donald Trump",49.8,"REP",2048,"Pennsylvania",2.7
"AtlasIntel","Jill Stein",1.9,"GRE",2048,"Pennsylvania",2.7
"AtlasIntel","Chase Oliver",0.5,"LIB",2048,"Pennsylvania",2.7
"AtlasIntel","Kamala Harris",47.4,"DEM",2048,"Pennsylvania",2.7
"AtlasIntel","Donald Trump",49.9,"REP",2048,"Pennsylvania",2.7
"AtlasIntel","Kamala Harris",48.9,"DEM",932,"Wisconsin",2.7
"AtlasIntel","Donald Trump",48.2,"REP",932,"Wisconsin",2.7
"AtlasIntel","Chase Oliver",0.8,"LIB",932,"Wisconsin",2.7
"AtlasIntel","Robert F. Kennedy",0.7,"IND",932,"Wisconsin",2.7
"AtlasIntel","Jill Stein",0.2,"GRE",932,"Wisconsin",2.7
"AtlasIntel","Kamala Harris",49,"DEM",932,"Wisconsin",2.7
"AtlasIntel","Donald Trump",48.4,"REP",932,"Wisconsin",2.7
"Elon U.","Kamala Harris",46,"DEM",800,"North Carolina",2.5
"Elon U.","Donald Trump",46,"REP",800,"North Carolina",2.5
"YouGov","Kamala Harris",63,"DEM",1139,"California",3
"YouGov","Donald Trump",34,"REP",1139,"California",3
"YouGov","Kamala Harris",63,"DEM",1139,"California",3
"YouGov","Donald Trump",34,"REP",1139,"California",3
"YouGov","Kamala Harris",50,"DEM",1062,"Pennsylvania",3
"YouGov","Donald Trump",47,"REP",1062,"Pennsylvania",3
"YouGov","Kamala Harris",50,"DEM",1043,"Pennsylvania",3
"YouGov","Donald Trump",48,"REP",1043,"Pennsylvania",3
"YouGov","Kamala Harris",46,"DEM",1094,"Florida",3
"YouGov","Donald Trump",51,"REP",1094,"Florida",3
"YouGov","Kamala Harris",46,"DEM",1076,"Florida",3
"YouGov","Donald Trump",51,"REP",1076,"Florida",3
"YouGov","Kamala Harris",45,"DEM",1108,"Texas",3
"YouGov","Donald Trump",50,"REP",1108,"Texas",3
"YouGov","Kamala Harris",46,"DEM",1075,"Texas",3
"YouGov","Donald Trump",51,"REP",1075,"Texas",3
"YouGov","Kamala Harris",58,"DEM",1089,"New York",3
"YouGov","Donald Trump",38,"REP",1089,"New York",3
"YouGov","Kamala Harris",58,"DEM",1089,"New York",3
"YouGov","Donald Trump",38,"REP",1089,"New York",3
"TIPP","Kamala Harris",48.8,"DEM",1029,"Georgia",1.8
"TIPP","Donald Trump",45.8,"REP",1029,"Georgia",1.8
"TIPP","Kamala Harris",48.3,"DEM",813,"Georgia",1.8
"TIPP","Donald Trump",48.5,"REP",813,"Georgia",1.8
"TIPP","Kamala Harris",48.3,"DEM",1029,"Georgia",1.8
"TIPP","Donald Trump",44.8,"REP",1029,"Georgia",1.8
"TIPP","Cornel West",1,"IND",1029,"Georgia",1.8
"TIPP","Jill Stein",1,"GRE",1029,"Georgia",1.8
"TIPP","Kamala Harris",49,"DEM",813,"Georgia",1.8
"TIPP","Donald Trump",48.5,"REP",813,"Georgia",1.8
"TIPP","Cornel West",0.5,"IND",813,"Georgia",1.8
"TIPP","Jill Stein",0.8,"GRE",813,"Georgia",1.8
"Mason-Dixon","Kamala Harris",33,"DEM",500,"South Dakota",2.6
"Mason-Dixon","Donald Trump",59,"REP",500,"South Dakota",2.6
"YouGov","Kamala Harris",48,"DEM",1435,"Arizona",3
"YouGov","Donald Trump",51,"REP",1435,"Arizona",3
"RMG Research","Kamala Harris",49,"DEM",787,"Wisconsin",2.3
"RMG Research","Donald Trump",50,"REP",787,"Wisconsin",2.3
"RMG Research","Kamala Harris",49,"DEM",789,"Michigan",2.3
"RMG Research","Donald Trump",49,"REP",789,"Michigan",2.3
"U. Georgia SPIA","Kamala Harris",43.4,"DEM",1000,"Georgia",2.2
"U. Georgia SPIA","Donald Trump",47,"REP",1000,"Georgia",2.2
"U. Georgia SPIA","Chase Oliver",0.4,"LIB",1000,"Georgia",2.2
"U. Georgia SPIA","Jill Stein",0.4,"GRE",1000,"Georgia",2.2
"MSU - Billings","Kamala Harris",34,"DEM",760,"Montana",1.5
"MSU - Billings","Donald Trump",52,"REP",760,"Montana",1.5
"MSU - Billings","Chase Oliver",2,"LIB",760,"Montana",1.5
"MSU - Billings","Jill Stein",1,"GRE",760,"Montana",1.5
"MSU - Billings","Robert F. Kennedy",3,"IND",760,"Montana",1.5
"Fort Hays State University","Kamala Harris",39.4,"DEM",608,"Kansas",0.9
"Fort Hays State University","Donald Trump",49.9,"REP",608,"Kansas",0.9
